"DOY" "Depth" "DIN" "Year"
180 69.2 0.06 2002
180 109 0.07 2002
180 144.1 1.13 2002
180 234.3 6.77 2002
180 274.1 9.38 2002
181 4 0.0046 2002
181 24.2 0.0022 2002
181 44.3 0.0047 2002
181 74.6 0.006 2002
181 100.3 0.0241 2002
181 113.7 0.1981 2002
181 124.2 0.4162 2002
239 5.6 0.02 2002
239 4.8 0.04 2002
239 24.9 0.06 2002
239 68.1 0.05 2002
239 84.2 0.06 2002
239 99.7 0.06 2002
239 142.2 0.51 2002
239 178.1 2.39 2002
239 244.1 6.09 2002
240 5.3 5e-04 2002
240 25.4 3e-04 2002
240 44.6 2e-04 2002
240 75.4 0.001 2002
240 99.4 6e-04 2002
240 124.8 0.0031 2002
240 150.3 0.7447 2002
279 4.4 0.03 2002
279 9.7 0.03 2002
279 66.1 0.03 2002
279 84.6 0.09 2002
279 124.6 0.45 2002
279 179.7 2.06 2002
279 220.2 3.69 2002
279 258.9 6.59 2002
279 299.2 9.88 2002
280 4.9 7e-04 2002
280 24.3 5e-04 2002
280 44.3 0.0049 2002
280 77.3 3e-04 2002
280 98.7 0.0033 2002
280 112.5 0.0619 2002
280 124.5 0.2331 2002
280 149.1 0.4642 2002
280 174.5 0.8927 2002
307 5.1 0.04 2002
307 15 0.04 2002
307 73.8 0.03 2002
307 81.6 0.06 2002
307 110.8 0.32 2002
307 164.7 1.93 2002
307 203.4 2.83 2002
307 239.5 5.42 2002
307 283.7 7.93 2002
308 4.6 0.0016 2002
308 25.1 8e-04 2002
308 35.4 8e-04 2002
308 45.2 0.0025 2002
308 75.1 0.0024 2002
308 100.8 0.5266 2002
308 114.8 0.8266 2002
328 9.5 0.02 2002
328 8.8 0.02 2002
328 51.4 0.02 2002
328 96.5 0.05 2002
328 116.4 0.26 2002
328 188.1 1.89 2002
328 220.7 2.87 2002
328 262 5.64 2002
329 3.7 0.0033 2002
329 25.1 0.003 2002
329 43.7 0.0022 2002
329 76.1 0.0089 2002
329 97.7 0.1098 2002
329 112.1 0.3498 2002
352 4.8 0.07 2002
352 10.4 0.06 2002
352 54.3 0.06 2002
352 102.8 0.16 2002
352 124.8 0.51 2002
352 173.9 1.88 2002
352 210.9 3.18 2002
352 248 5.82 2002
352 294.6 8.31 2002
353 5 0.002 2002
353 25 0.0025 2002
353 34.5 0.0027 2002
353 75.3 0.0137 2002
353 100.5 0.3161 2002
353 115.1 0.5696 2002
16 4.1 0.03 2003
16 4.9 0.03 2003
16 38.1 0.04 2003
16 71.1 0.08 2003
16 105 0.14 2003
16 138.3 0.21 2003
16 180.9 1.66 2003
16 239.9 4.34 2003
16 274.4 7.95 2003
17 4.2 0.0038 2003
17 24.9 0.0052 2003
17 45.1 0.0028 2003
17 74.6 0.0066 2003
17 99.3 0.0124 2003
17 115.1 0.2011 2003
17 124.9 0.6662 2003
56 4.9 0.03 2003
56 3.9 0.05 2003
56 40.4 0.05 2003
56 74.1 0.06 2003
56 101.2 0.08 2003
56 164.7 1.61 2003
56 198.5 2.57 2003
56 271.3 8.3 2003
57 73.1 0.0087 2003
57 99.2 0.0038 2003
57 114 0.0091 2003
57 126 0.0214 2003
57 149.5 0.2886 2003
87 3.6 0.14 2003
87 59.4 0.06 2003
87 114.6 0.41 2003
87 148.7 1.21 2003
87 185.7 2.29 2003
87 218.5 2.96 2003
87 251.2 4.84 2003
87 298.2 7.56 2003
88 9.8 0.0092 2003
88 25.7 0.0418 2003
88 44.8 0.0026 2003
88 74 0.0017 2003
88 99.6 0.0028 2003
88 112.7 0.3281 2003
88 149.3 1.0866 2003
113 3.9 0.03 2003
113 4.1 0.02 2003
113 57.9 0.03 2003
113 83.5 0.04 2003
113 123.1 1.19 2003
113 160.4 2.44 2003
113 197.8 5.17 2003
113 240.4 8.18 2003
113 280.3 11.26 2003
114 4.9 0.003 2003
114 44.4 0.0014 2003
114 73.9 0.0014 2003
114 98.7 0.0019 2003
114 114.2 0.0021 2003
114 123.7 0.2818 2003
140 4.3 0.03 2003
140 4.1 0.08 2003
140 33.7 0.1 2003
140 76.9 0.06 2003
140 112.3 0.24 2003
140 148.4 1.51 2003
140 178.2 2.13 2003
140 244.9 6.55 2003
140 287.3 8.24 2003
141 4.6 0.0027 2003
141 24.2 7e-04 2003
141 45.2 8e-04 2003
141 74.2 0.001 2003
141 99.4 0.0027 2003
141 124.7 0.2862 2003
170 5 0.02 2003
170 4.7 0.05 2003
170 67.1 0.08 2003
170 104.9 0.09 2003
170 139.9 0.45 2003
170 172.5 0.88 2003
170 224.8 1.39 2003
171 5.1 0.0017 2003
171 24.9 0.0016 2003
171 45.1 0.0028 2003
171 74.8 0.0024 2003
171 99.5 0.002 2003
171 115 0.0043 2003
171 124.6 0.0353 2003
171 149.6 0.6872 2003
200 4.5 0.04 2003
200 5.2 0.04 2003
200 39.1 0.05 2003
200 75.1 0.05 2003
200 104.9 0.05 2003
200 163.4 1.13 2003
200 224.9 5.74 2003
200 259.1 9.53 2003
200 295.6 12.18 2003
232 43 0.04 2003
232 82.6 0.07 2003
232 109.3 0.06 2003
232 142.1 0.42 2003
232 200.3 1.56 2003
233 4.5 0.001 2003
233 25.3 0.0014 2003
233 44.7 0.0015 2003
233 74.1 9e-04 2003
233 100.1 9e-04 2003
233 113.9 9e-04 2003
233 123.7 0.0027 2003
233 149.2 0.6077 2003
287 4.9 0.01 2003
287 5.8 0.04 2003
287 47.8 0.05 2003
287 88.4 0.04 2003
287 128.3 0.04 2003
287 233.3 3.05 2003
287 279.7 6.71 2003
288 4.6 0.0021 2003
288 25.2 8e-04 2003
288 45.4 0.0022 2003
288 74.2 0.0012 2003
288 100.5 0.0013 2003
288 115.4 0.0539 2003
288 125.5 0.138 2003
288 150.1 0.6804 2003
313 5.3 0.07 2003
313 5 0.04 2003
313 41.8 0.04 2003
313 79 0.04 2003
313 93.7 0.08 2003
313 108.2 0.11 2003
313 154.2 2.05 2003
313 212.4 6.81 2003
313 248.2 10.79 2003
313 283.5 13.09 2003
314 4.8 0.0021 2003
314 24.2 0.0028 2003
314 43.5 0.0016 2003
314 77.3 0.0011 2003
314 99.4 0.0968 2003
314 116.4 0.3455 2003
314 124.5 0.7068 2003
353 4.7 0.06 2003
353 24.5 0.02 2003
353 61.2 0.01 2003
353 95.2 0.22 2003
353 154.3 1.38 2003
353 186.2 2.29 2003
353 220.7 5.24 2003
353 265.3 8.03 2003
354 6.5 0.0018 2003
354 24.1 0.0037 2003
354 75.4 0.0058 2003
354 100.5 0.3797 2003
354 115.1 0.7697 2003
21 4.2 0.08 2004
21 4.1 0.01 2004
21 54.1 0.02 2004
21 102 0.03 2004
21 193.6 1.86 2004
21 249.5 5.47 2004
21 285.4 9.29 2004
55 4.8 0.07 2004
55 3.8 0.05 2004
55 26.7 0.02 2004
55 73.4 0.06 2004
55 117.4 0.51 2004
55 176 2.03 2004
55 242.6 5.94 2004
55 276 9.12 2004
56 4.7 0.0033 2004
56 23.9 0.0047 2004
56 45.1 0.0019 2004
56 72.9 0.0028 2004
56 99.4 0.0047 2004
56 115.7 0.084 2004
56 124.7 0.1407 2004
79 8.4 0.1 2004
79 4.5 0.08 2004
79 64.1 0.04 2004
79 124.7 0.75 2004
79 167.7 2.42 2004
79 232.9 4.26 2004
79 280.9 8.85 2004
80 8 0.0017 2004
80 24.7 0.0027 2004
80 46.3 0.0024 2004
80 73.6 0.0039 2004
80 99.6 0.0056 2004
80 114.9 0.0541 2004
80 124.5 0.6284 2004
111 4.3 0.09 2004
111 3.7 0.03 2004
111 57 0.12 2004
111 109.9 0.11 2004
111 191.8 2.44 2004
111 256.5 6.49 2004
112 4.7 0.0011 2004
112 24.9 0.0011 2004
112 44.4 0.001 2004
112 75.1 6e-04 2004
112 99.9 0.0014 2004
112 113.4 0.0023 2004
112 125.2 0.1605 2004
112 149.4 0.5364 2004
139 4.4 0.01 2004
139 4.1 0.03 2004
139 47.1 0.03 2004
139 74 0.06 2004
139 125.3 0.52 2004
139 174.9 2.34 2004
139 215.7 3.85 2004
139 256 5.39 2004
139 296.2 8.59 2004
140 24.2 0.0018 2004
140 43.9 0.0022 2004
140 73.9 0.0254 2004
140 98.3 0.0052 2004
167 4.4 0.08 2004
167 4.7 0.14 2004
167 111.4 0.02 2004
167 146.9 0.64 2004
167 205.3 3.25 2004
167 261.1 5.4 2004
167 297.4 8.75 2004
168 3.8 0.0032 2004
168 24 0.0021 2004
168 44.6 0.006 2004
168 74 0.0055 2004
168 99 0.0087 2004
168 114.2 0.0879 2004
168 123 0.2628 2004
168 149.2 0.5678 2004
195 4.9 0.09 2004
195 60.2 0.03 2004
195 95.9 0.12 2004
195 149.9 0.24 2004
195 198.5 1.88 2004
195 265.7 4.91 2004
196 4.9 0.0018 2004
196 25.1 0.0094 2004
196 43.4 0.0021 2004
196 60 0.07 2004
196 74.4 0.0028 2004
196 99.7 0.0016 2004
196 114.4 9e-04 2004
196 125.1 5e-04 2004
196 149.8 0.316 2004
196 174.8 0.973 2004
196 200 1.91 2004
228 4.7 0.02 2004
228 118.6 0.12 2004
228 150.7 1.36 2004
228 209.7 5.58 2004
272 7.4 0.04 2004
272 4.9 0.05 2004
272 50.7 0.06 2004
272 61.4 0.05 2004
272 82.3 0.05 2004
272 121.1 0.02 2004
272 167.6 1.67 2004
272 220.1 4.06 2004
272 269.8 7.49 2004
273 4.9 0.001 2004
273 24.4 0.0016 2004
273 44.7 0.0014 2004
273 73.1 8e-04 2004
273 99.3 0.0029 2004
273 114.5 0.0657 2004
273 124.4 0.5053 2004
273 149.5 1.2089 2004
304 64.6 0.02 2004
304 92.7 0.03 2004
304 152.5 1.27 2004
304 190.6 2.84 2004
304 226.3 5.28 2004
304 264.4 8.82 2004
305 5 0.0024 2004
305 24.5 0.0012 2004
305 44.7 0.0013 2004
305 75.2 0.0011 2004
305 99.4 8e-04 2004
305 113.4 0.1389 2004
305 124.2 0.2844 2004
305 149.7 1.0488 2004
332 24.4 0.03 2004
332 71.2 0.04 2004
332 80.9 0.03 2004
332 97.9 0.31 2004
332 150.6 1.52 2004
332 192.6 3.45 2004
332 230.3 6.29 2004
332 263.2 9.84 2004
332 294.9 11.77 2004
333 5 0.0014 2004
333 24.4 0.0012 2004
333 44.9 0.0012 2004
333 74.9 0.003 2004
333 98.7 0.041 2004
333 114.7 0.1387 2004
333 148.1 1.0321 2004
355 4.9 0.01 2004
355 47.2 0.02 2004
355 88.3 0.01 2004
355 102 0.01 2004
355 174.3 3.48 2004
355 223.9 6.15 2004
355 294.8 11.65 2004
356 5.1 8e-04 2004
356 25.1 0.0012 2004
356 44.5 0.0012 2004
356 74.9 0.0012 2004
356 100.5 0.0099 2004
356 113.9 0.6073 2004
356 125.6 0.9679 2004
32 4.3 0.04 2005
32 4.6 0.06 2005
32 43.2 0.05 2005
32 81.9 0.08 2005
32 202.4 2.47 2005
32 252.6 4.49 2005
32 296.2 6.82 2005
33 4.7 8e-04 2005
33 25.6 3e-04 2005
33 45.3 3e-04 2005
33 75.3 2e-04 2005
33 100.1 0.3405 2005
33 115.4 0.4011 2005
33 126.1 0.8904 2005
63 6.2 0.05 2005
63 5.2 0.02 2005
63 55.7 0.04 2005
63 114.8 0.09 2005
63 172.2 2.21 2005
63 222 5.32 2005
63 265 7.45 2005
64 4.8 0.0034 2005
64 25.5 0.0026 2005
64 45 0.0014 2005
64 75.5 0.0037 2005
64 99.7 0.7932 2005
137 11.4 0.04 2005
137 8.5 0.02 2005
137 36.4 0.04 2005
137 79.1 0.04 2005
137 120.1 0.03 2005
137 179 0.66 2005
137 290.2 5.85 2005
138 10.2 0.0077 2005
138 24.7 0.0072 2005
138 44.5 0.0068 2005
138 74.4 0.0039 2005
138 100.2 0.0044 2005
138 114.4 0.0021 2005
138 125.2 0.0132 2005
138 150 0.1819 2005
138 174.5 0.4615 2005
165 15.1 0.05 2005
165 13.2 0.02 2005
165 49.1 0.04 2005
165 86.5 0.04 2005
165 138.2 2.43 2005
165 172.7 2.64 2005
165 209.9 5.16 2005
165 274.9 11.62 2005
166 4.5 0.0045 2005
166 25 0.0055 2005
166 45.9 0.0039 2005
166 75.3 0.0053 2005
166 99.7 0.0055 2005
166 115.9 0.1839 2005
166 123.9 0.456 2005
198 5.1 3e-04 2005
198 24.7 0.001 2005
198 44.8 0.0018 2005
198 75 0.0018 2005
198 99.6 0.0018 2005
198 115.2 0.0019 2005
198 124.7 0.0077 2005
198 150.1 0.4203 2005
199 76.1 0.09 2005
199 132.6 0.38 2005
199 182.5 2.56 2005
199 242 6.03 2005
199 289.4 9.07 2005
199 5 0.05 2005
225 5.2 0.04 2005
225 5.3 0.04 2005
225 71 0.04 2005
225 97.5 0.07 2005
225 136.6 0.08 2005
225 174.8 0.33 2005
225 196.4 1.31 2005
225 255 4.55 2005
226 4.9 8e-04 2005
226 25 0.0018 2005
226 45.1 0.0025 2005
226 75.8 0.0023 2005
226 101.1 0.0021 2005
226 115.6 0.0021 2005
226 124.7 0.0021 2005
226 151 0.2161 2005
252 12 0.06 2005
252 13.3 0.05 2005
252 69.6 0.09 2005
252 94.1 0.14 2005
252 138.9 0.22 2005
252 173.7 1.3 2005
252 206.4 2.61 2005
252 257.9 6.48 2005
252 297.3 10.35 2005
253 5.9 0.0043 2005
253 24 0.0038 2005
253 44.7 0.0033 2005
253 74.9 0.0028 2005
253 99.9 0.0033 2005
253 114 0.0044 2005
253 124.4 0.0045 2005
253 151 0.0971 2005
281 5.5 0.09 2005
281 12.3 0.01 2005
281 50 0.02 2005
281 89.1 0.06 2005
281 114.5 0.16 2005
281 139 0.74 2005
281 189.6 1.72 2005
281 245.1 5.71 2005
281 289.8 8.1 2005
283 6.5 0.0047 2005
283 14.9 0.0037 2005
283 26.1 0.0043 2005
283 34.9 0.0038 2005
283 45.2 0.0021 2005
283 61.5 0.0037 2005
283 75.1 0.0043 2005
283 84 0.0053 2005
283 90.1 0.0052 2005
283 99.9 0.0051 2005
283 109.7 0.0171 2005
283 115.7 0.0557 2005
283 124.9 0.4847 2005
316 43.7 0.04 2005
316 81.4 0.05 2005
316 97.5 0.06 2005
316 139.8 0.68 2005
316 206.6 2.73 2005
316 252.7 6.7 2005
316 291.3 9.26 2005
316 4.8 0.0036 2005
316 12.9 0.0026 2005
316 23.8 0.0026 2005
316 33.2 0.0042 2005
316 43 0.0037 2005
316 58.1 0.0048 2005
316 73.1 0.0038 2005
316 84.6 0.0047 2005
316 88.5 0.0053 2005
316 98.8 0.0099 2005
316 108.2 0.0914 2005
316 112.8 0.1212 2005
316 123.8 0.3153 2005
316 128.7 0.4125 2005
346 4.5 0.05 2005
346 4.5 0.04 2005
346 49.7 0.05 2005
346 96.6 0.08 2005
346 124.9 0.42 2005
346 186.5 2.6 2005
346 240.5 6 2005
346 280.3 8.88 2005
347 5.8 0.0026 2005
347 15.3 0.0016 2005
347 25.1 0.002 2005
347 34.8 0.0022 2005
347 45.7 0.0022 2005
347 59.8 0.0015 2005
347 74.8 0.002 2005
347 85.1 0.0024 2005
347 91 0.0017 2005
347 98.8 0.0032 2005
347 110 0.023 2005
347 115.2 0.092 2005
347 124.9 0.242 2005
26 6.6 0.0041 2006
26 16.5 0.004 2006
26 24.8 0.0048 2006
26 36.4 0.0058 2006
26 46.3 0.0031 2006
26 59.8 0.0041 2006
26 75.6 0.0035 2006
26 85.3 0.0022 2006
26 88.6 0.0056 2006
26 98.1 0.006 2006
26 110.2 0.0062 2006
26 115.8 0.0046 2006
26 125 0.0051 2006
26 130.1 0.0062 2006
26 150 0.2708 2006
26 13.1 0.01 2006
26 45.6 0.04 2006
26 81 0.05 2006
26 200.6 2.17 2006
26 257.9 5.25 2006
45 15.3 0.05 2006
45 11.4 0.04 2006
45 71.3 0.02 2006
45 98.6 0.03 2006
45 128.8 1.1 2006
45 279.9 12.24 2006
46 7.2 0.0024 2006
46 15 0.0047 2006
46 25.1 0.0021 2006
46 35.2 0.002 2006
46 45.4 0.0021 2006
46 58.4 0.003 2006
46 76 0.0022 2006
46 83.9 0.0037 2006
46 89.9 0.0046 2006
46 99.3 0.0819 2006
46 109.7 0.8037 2006
69 7.5 0.003 2006
69 15.1 0.0038 2006
69 24.3 0.0033 2006
69 36.4 0.0044 2006
69 46.4 0.0027 2006
69 60.2 0.0035 2006
69 75.2 0.0038 2006
69 85.7 0.0038 2006
69 90.2 0.0024 2006
69 101.5 0.0029 2006
69 109.5 0.0038 2006
69 115.4 0.0039 2006
69 124.2 0.0035 2006
69 129.4 0.0053 2006
69 148.6 0.0512 2006
69 166.2 0.5699 2006
70 33.7 0.01 2006
70 95.4 0.01 2006
70 153.6 0.45 2006
70 199.7 2.33 2006
70 260.6 6.56 2006
70 299.7 9.3 2006
70 31.5 0.02 2006
91 8.7 0.08 2006
91 14.8 0.04 2006
91 44.2 0.05 2006
91 152.2 0.29 2006
91 196.5 0.31 2006
91 240.1 3.44 2006
91 283.8 6.47 2006
92 9.1 0.0046 2006
92 15.2 0.004 2006
92 24.2 0.0057 2006
92 35.7 0.0051 2006
92 46 0.0052 2006
92 59.1 0.0047 2006
92 74.8 0.0027 2006
92 85 0.0027 2006
92 89.7 0.006 2006
92 99.7 0.1448 2006
92 110.3 0.183 2006
92 115.6 0.141 2006
92 124.5 0.2428 2006
92 130.5 0.4007 2006
92 149.6 0.2922 2006
92 165 0.2723 2006
146 4.8 0.04 2006
146 11.6 0.03 2006
146 48.5 0.02 2006
146 85.7 0.03 2006
146 150.4 2.23 2006
146 185.8 4.99 2006
146 237.4 8.41 2006
146 287.9 11.4 2006
147 9.3 0.0037 2006
147 15.1 0.004 2006
147 25.2 0.0054 2006
147 35.8 0.0037 2006
147 44.9 0.0039 2006
147 75 0.0076 2006
147 85 0.0041 2006
147 90.7 0.0039 2006
147 101.2 0.0447 2006
147 110.5 0.3076 2006
147 115.4 0.5364 2006
164 14.6 0.04 2006
164 26.2 0.04 2006
164 39.6 0.04 2006
164 95 0.03 2006
164 147.2 2.28 2006
164 182.3 3.32 2006
164 214.7 4.69 2006
164 265.1 7.45 2006
165 7.8 0.0069 2006
165 15.3 0.0036 2006
165 25.5 0.0034 2006
165 35.7 0.0035 2006
165 45.3 0.0031 2006
165 60.7 0.004 2006
165 75.5 0.0031 2006
165 85.7 0.0054 2006
165 90.8 0.0037 2006
165 100.2 0.0038 2006
165 109.6 0.0187 2006
165 114.9 0.0723 2006
193 5.4 0.01 2006
193 5.8 0.02 2006
193 54.2 0.02 2006
193 74.3 0.06 2006
193 143.5 0.42 2006
193 203.9 3.22 2006
193 259.2 6.94 2006
194 9.1 0.0021 2006
194 15.7 0.0038 2006
194 26 0.0066 2006
194 35.9 0.0069 2006
194 45.9 0.0053 2006
194 60.5 0.0058 2006
194 76.3 0.0047 2006
194 85.4 0.0039 2006
194 90.9 0.0024 2006
194 100.6 0.0035 2006
194 110.7 0.0024 2006
194 115.4 0.0028 2006
194 125.8 0.0829 2006
194 130.3 0.0745 2006
194 151.2 0.2181 2006
194 165.8 0.8949 2006
220 7.3 0.02 2006
220 18.7 0.04 2006
220 40.1 0.07 2006
220 64.2 0.07 2006
220 106.4 0.19 2006
220 171.7 2.26 2006
220 232.1 5.64 2006
220 273 9.13 2006
221 7.5 0.0044 2006
221 15.4 0.0031 2006
221 25.8 0.0024 2006
221 34.7 0.0011 2006
221 44.8 0.0018 2006
221 60 0.0021 2006
221 74.6 0.004 2006
221 86.5 0.0059 2006
221 89.8 0.0092 2006
221 100.9 0.0861 2006
221 110.8 0.2837 2006
258 5.7 0.06 2006
258 10.1 0.07 2006
258 65.6 0.05 2006
258 103.2 0.06 2006
258 140.7 0.58 2006
258 194.6 2.23 2006
258 251 5.25 2006
258 296.1 8.5 2006
259 5.6 0.0044 2006
259 15.2 0.0022 2006
259 25.6 0.0017 2006
259 35.1 0.0032 2006
259 45.7 0.0028 2006
259 60.6 0.0039 2006
259 76.2 0.0022 2006
259 85.4 0.0017 2006
259 90.1 0.0029 2006
259 100.6 0.0026 2006
259 110 0.0084 2006
259 115.4 0.0681 2006
259 125.5 0.2999 2006
259 130.7 0.3341 2006
293 6.7 0.04 2006
293 7.4 0.08 2006
293 47.2 0.08 2006
293 63.1 0.08 2006
293 103.3 0.07 2006
293 135.9 0.52 2006
293 169.5 0.81 2006
293 235.9 1.58 2006
293 295.4 5.24 2006
294 8.1 0.0036 2006
294 18.1 0.0019 2006
294 25.3 0.0028 2006
294 35.9 0.002 2006
294 45.8 0.0013 2006
294 61.6 0.0021 2006
294 74.7 0.0025 2006
294 84.9 0.0015 2006
294 92 0.0019 2006
294 97.3 0.0019 2006
294 111.2 0.0028 2006
294 116.2 0.0038 2006
294 125.3 0.0197 2006
294 129.7 0.1088 2006
294 151.8 0.5958 2006
312 6 0.02 2006
312 12.6 0.07 2006
312 71.1 0.09 2006
312 77.5 0.09 2006
312 118.8 0.36 2006
312 153.7 0.81 2006
312 191.2 1.72 2006
312 241 5.17 2006
312 295.6 7.97 2006
313 8.8 0.0034 2006
313 15.6 0.0032 2006
313 25.8 0.0033 2006
313 35.2 0.005 2006
313 45 0.0044 2006
313 61 0.0039 2006
313 75.2 0.0038 2006
313 86 0.0041 2006
313 90 0.0059 2006
313 100.5 0.0039 2006
313 111 0.0133 2006
313 115.6 0.0447 2006
313 125.2 0.1545 2006
313 130.7 0.2029 2006
313 151.5 0.7149 2006
313 165 1.052 2006
313 176.3 1.2887 2006
343 8.8 0.05 2006
343 10.6 0.04 2006
343 51.8 0.04 2006
343 93.4 0.04 2006
343 117.5 0.38 2006
343 153.5 2.27 2006
343 217.6 5.61 2006
343 266.1 8.13 2006
344 7.7 0.0073 2006
344 17.3 0.0068 2006
344 24.7 0.0091 2006
344 36.2 0.0098 2006
344 46.7 0.0143 2006
344 61.3 0.0133 2006
344 75.7 0.0074 2006
344 86.3 0.0261 2006
344 91 0.1453 2006
344 101.2 0.3136 2006
344 109.9 0.2972 2006
344 115.9 0.3095 2006
344 126.6 0.5817 2006
344 131.2 0.7896 2006
344 152 1.5621 2006
344 165.6 2.3007 2006
344 176.9 3.5841 2006
37 3.3 0.06 2007
37 4.5 0.01 2007
37 62.4 0.01 2007
37 135.6 1.2 2007
37 178.4 3.06 2007
37 224.3 6.26 2007
37 267.2 8.78 2007
38 4.7 0.0016 2007
38 15 6e-04 2007
38 34.6 6e-04 2007
38 44.7 0.0012 2007
38 58.8 0.0014 2007
38 75.2 9e-04 2007
38 84.4 0.0074 2007
38 90.7 0.0182 2007
38 100 0.0216 2007
38 109.5 0.2548 2007
38 115 0.4315 2007
38 130.5 0.5702 2007
38 150.1 1.2852 2007
38 165.9 2.34 2007
38 174.2 2.5828 2007
79 4.8 0.13 2007
79 5.2 0.09 2007
79 58.6 0.1 2007
79 110.3 0.87 2007
79 163.5 2.99 2007
79 208.9 6.1 2007
79 266.2 9.05 2007
80 25.1 5e-04 2007
80 35.7 0.0012 2007
80 45.1 7e-04 2007
80 60.2 0.0018 2007
80 84.8 0.0029 2007
80 100.3 0.0982 2007
80 110 0.362 2007
124 7 0.07 2007
124 195.4 2.65 2007
124 250.1 6.33 2007
124 292.7 9.13 2007
125 7.3 0.0045 2007
125 15.3 0.0069 2007
125 24.5 0.0035 2007
125 35.4 0.0029 2007
125 44.9 0.0043 2007
125 60.3 0.0028 2007
125 74.5 0.0031 2007
125 85.4 0.0035 2007
125 89.9 0.0054 2007
125 100.2 0.0038 2007
125 109.8 0.005 2007
125 115 0.0035 2007
125 125.1 0.0917 2007
125 130.2 0.3459 2007
160 7.4 0.09 2007
160 6.6 0.05 2007
160 33.1 0.06 2007
160 95 0.04 2007
160 128.1 0.12 2007
160 160.2 0.08 2007
160 225 2.56 2007
160 284.5 5.42 2007
188 8.2 0.08 2007
188 40.3 0.1 2007
188 70.2 0.11 2007
188 90 0.09 2007
188 136.2 0.81 2007
188 179.9 1.6 2007
188 244.8 5.78 2007
188 289.7 8.95 2007
188 6.4 0.06 2007
189 6.3 0.0048 2007
189 14.6 0.0038 2007
189 24.9 0.0035 2007
189 35 0.0031 2007
189 45 0.0024 2007
189 59.9 0.003 2007
189 74.8 0.0024 2007
189 85.2 0.0018 2007
189 89.9 0.0037 2007
189 100.5 0.0037 2007
189 110.3 0.0042 2007
189 115.5 0.0034 2007
189 125.2 0.0249 2007
189 129.5 0.0145 2007
189 149.7 0.5315 2007
189 164.9 1.0809 2007
189 175.6 1.1511 2007
215 6.7 0.08 2007
215 50.5 0.01 2007
215 95.2 0.05 2007
215 110.5 0.01 2007
215 131 0.28 2007
215 179.3 5.32 2007
215 216 8.44 2007
215 250 10.22 2007
215 285.2 14.4 2007
216 6.7 0.0039 2007
216 16.1 0.0031 2007
216 24.8 0.0025 2007
216 35.6 0.0039 2007
216 45.2 0.0025 2007
216 60.2 0.0032 2007
216 75.4 0.0035 2007
216 85.1 0.0034 2007
216 90 0.0033 2007
216 100.4 0.0029 2007
216 110.7 0.0035 2007
216 115.5 0.0042 2007
216 124.4 0.0394 2007
216 130 0.2598 2007
216 150 2.1533 2007
216 165.5 4.0737 2007
216 175.8 5.4639 2007
245 140.8 0.96 2007
245 193.8 2.55 2007
245 246.7 6.13 2007
245 294.7 8.83 2007
246 6.9 0.0013 2007
246 16.4 0.0023 2007
246 25.8 8e-04 2007
246 36 0.0021 2007
246 45.7 0.002 2007
246 60.9 0.0017 2007
246 75.8 0.0025 2007
246 86.1 0.0013 2007
246 91 0.002 2007
246 100.4 0.0025 2007
246 111.2 0.0329 2007
246 115.6 0.1069 2007
246 126.1 0.4998 2007
246 131.3 0.6837 2007
246 150.6 1.3041 2007
246 166.3 1.9155 2007
246 175.4 2.0364 2007
275 149.9 0.31 2007
275 205.3 2.3 2007
275 255.2 6.11 2007
275 297.5 9.79 2007
276 5 4e-04 2007
276 14.4 5e-04 2007
276 23.7 5e-04 2007
276 34.1 6e-04 2007
276 44.9 7e-04 2007
276 60.8 0.0011 2007
276 76.6 7e-04 2007
276 85.1 9e-04 2007
276 89.3 0.0016 2007
276 99.5 0.0016 2007
276 110.9 0.0032 2007
276 116.8 0.0101 2007
276 124.7 0.0445 2007
276 129.7 0.1488 2007
276 149.8 0.2767 2007
276 165.8 0.8351 2007
276 176.7 0.4651 2007
336 9.2 0.08 2007
336 26.3 0.08 2007
336 62.9 0.14 2007
335 125.7 1.11 2007
335 164.9 2.67 2007
335 221.9 8.28 2007
335 291.5 15.45 2007
336 5.8 0.0019 2007
336 14.5 0.0026 2007
336 24.8 0.0042 2007
336 35.4 0.0025 2007
336 44.5 0.0021 2007
336 60.4 0.0016 2007
336 74.7 0.0017 2007
336 84.5 0.003 2007
336 90.4 0.0017 2007
336 100.2 0.0134 2007
336 110.9 0.2809 2007
336 115.2 0.4744 2007
336 124.9 0.7992 2007
336 131.3 1.2391 2007
336 150.9 2.0722 2007
336 164.7 0.9439 2007
336 175.8 1.2005 2007
354 5.9 0.05 2007
354 10.2 0.08 2007
354 262.1 6.91 2007
354 299.7 9.99 2007
355 7.5 0.0021 2007
355 15.2 0.0014 2007
355 25.4 0.0015 2007
355 34.7 0.008 2007
355 46.5 0.0016 2007
355 61.3 0.0017 2007
355 76.1 0.0042 2007
355 84.9 0.0041 2007
355 90.6 0.0051 2007
355 98.9 0.0103 2007
355 110.2 0.1043 2007
355 114.9 0.2508 2007
355 125.9 0.5322 2007
355 130.5 0.3841 2007
355 149.4 0.5657 2007
355 166.1 1.1005 2007
355 174.7 1.523 2007
29 9 0.01 2008
29 13.3 0.14 2008
29 69.7 0.16 2008
29 124.9 1.26 2008
29 174 2.79 2008
29 234.3 5.56 2008
29 283.5 8.84 2008
30 6.9 0.0075 2008
30 13.5 0.0053 2008
30 25.8 0.0061 2008
30 33.8 0.0083 2008
30 44.8 0.0053 2008
