"DOY" "Depth" "CHL" "Year"
80 84.4 0.1 2007
80 100.9 0.15 2007
80 114.4 0.34 2007
80 127.2 0.31 2007
80 136.8 0.23 2007
80 150.6 0.12 2007
80 175 0.08 2007
80 4.4 0.09 2007
80 4.4 0.08 2007
80 4.4 0.08 2007
80 24.8 0.09 2007
80 25 0.09 2007
80 25 0.06 2007
80 44.8 0.09 2007
80 44.6 0.09 2007
80 44.6 0.08 2007
80 75.1 0.12 2007
80 75.1 0.12 2007
80 75.1 0.12 2007
80 99.7 0.3 2007
80 99.7 0.32 2007
80 99.7 0.31 2007
80 124.3 0.12 2007
80 124.3 0.12 2007
80 124.2 0.12 2007
80 149.7 0.04 2007
80 174.1 0.01 2007
125 6.9 0.09 2007
125 26.2 0.09 2007
125 45.1 0.11 2007
125 59.5 0.11 2007
125 75.2 0.15 2007
125 84.9 0.18 2007
125 99.5 0.25 2007
125 115 0.32 2007
125 125 0.32 2007
125 132.9 0.28 2007
125 149.6 0.1 2007
125 175.2 0.08 2007
125 7.1 0.1 2007
125 7.4 0.09 2007
125 7.4 0.1 2007
125 25.9 0.1 2007
125 26 0.1 2007
125 25.9 0.1 2007
125 44.5 0.12 2007
125 44.6 0.12 2007
125 44.5 0.13 2007
125 75.3 0.14 2007
125 75.1 0.14 2007
125 75.3 0.15 2007
125 100.2 0.2 2007
125 100.3 0.21 2007
125 125.5 0.33 2007
125 125.8 0.26 2007
125 125.3 0.26 2007
125 149.6 0.14 2007
125 174.5 0.06 2007
189 6.5 0.07 2007
189 25.8 0.07 2007
189 45.1 0.06 2007
189 60.2 0.09 2007
189 75.2 0.14 2007
189 85.6 0.19 2007
189 100.3 0.2 2007
189 115.9 0.33 2007
189 125.2 0.26 2007
189 135.6 0.13 2007
189 150.5 0.06 2007
189 175.3 0.03 2007
189 7 0.07 2007
189 6.9 0.07 2007
189 6.8 0.08 2007
189 24.5 0.07 2007
189 24.6 0.07 2007
189 24.8 0.07 2007
189 45.2 0.08 2007
189 45.2 0.08 2007
189 45.3 0.08 2007
189 75.9 0.16 2007
189 75.8 0.16 2007
189 75.9 0.16 2007
189 100 0.24 2007
189 99.8 0.26 2007
189 99.8 0.24 2007
189 124.9 0.23 2007
189 124.8 0.23 2007
189 124.8 0.23 2007
189 149.7 0.09 2007
189 175 0.05 2007
216 8.2 0.07 2007
216 25.4 0.08 2007
216 44.7 0.08 2007
216 59.7 0.09 2007
216 75.5 0.13 2007
216 84.6 0.19 2007
216 101.1 0.31 2007
216 114.2 0.21 2007
216 125.7 0.22 2007
216 135.2 0.17 2007
216 149.8 0.12 2007
216 175.3 0.06 2007
216 7.9 0.08 2007
216 7.9 0.08 2007
216 7.9 0.07 2007
216 25.3 0.08 2007
216 25.2 0.09 2007
216 25.2 0.08 2007
216 44.8 0.08 2007
216 44.8 0.08 2007
216 44.9 0.09 2007
216 76.1 0.1 2007
216 75.9 0.12 2007
216 75.9 0.12 2007
216 125.4 0.2 2007
216 125.4 0.2 2007
216 125.4 0.2 2007
216 149.9 0.15 2007
216 175.3 0.06 2007
246 6.6 0.07 2007
246 26.1 0.07 2007
246 46.1 0.08 2007
246 60.7 0.11 2007
246 75.4 0.13 2007
246 85.5 0.15 2007
246 101 0.18 2007
246 116.3 0.18 2007
246 126.8 0.26 2007
246 135.1 0.22 2007
246 150.7 0.12 2007
246 176.4 0.07 2007
246 6.8 0.09 2007
246 6.8 0.08 2007
246 6.6 0.09 2007
246 26.3 0.09 2007
246 26.1 0.09 2007
246 25.8 0.09 2007
246 46.2 0.1 2007
246 46.2 0.1 2007
246 46 0.1 2007
246 76 0.19 2007
246 76 0.19 2007
246 75.9 0.18 2007
246 100.8 0.27 2007
246 100.7 0.28 2007
246 100.5 0.27 2007
246 125.5 0.19 2007
246 125.5 0.19 2007
246 125.4 0.19 2007
246 150.5 0.05 2007
246 176 0.05 2007
275 4.5 0.09 2007
275 4.5 0.09 2007
275 4.5 0.1 2007
275 24.6 0.1 2007
275 24.6 0.09 2007
275 24.8 0.09 2007
275 44.3 0.09 2007
275 44.3 0.1 2007
275 44.3 0.1 2007
275 75.8 0.21 2007
275 75.8 0.21 2007
275 75.7 0.2 2007
275 99.3 0.27 2007
275 99.3 0.27 2007
275 99 0.28 2007
275 126 0.24 2007
275 126 0.24 2007
275 126 0.24 2007
275 149.7 0.1 2007
275 176.9 0.05 2007
276 5 0.08 2007
276 25.3 0.08 2007
276 44.7 0.08 2007
276 60.6 0.08 2007
276 74.7 0.11 2007
276 85.1 0.2 2007
276 100.3 0.28 2007
276 116.3 0.22 2007
276 125.2 0.18 2007
276 135.1 0.12 2007
276 149.9 0.1 2007
276 174.2 0.05 2007
335 8.8 0.1 2007
335 8.6 0.09 2007
335 9.4 0.09 2007
335 24.7 0.09 2007
335 24.8 0.09 2007
335 25 0.09 2007
335 44.9 0.11 2007
335 45 0.1 2007
335 45 0.11 2007
335 74.9 0.2 2007
335 74.8 0.2 2007
335 75.1 0.18 2007
335 99.4 0.28 2007
335 100 0.28 2007
335 99.6 0.28 2007
335 126.3 0.1 2007
336 9.4 0.09 2007
336 25.5 0.09 2007
336 44.2 0.11 2007
336 59.9 0.14 2007
336 75.8 0.2 2007
336 84.6 0.26 2007
336 99.3 0.22 2007
336 116 0.13 2007
336 125.2 0.1 2007
336 134.4 0.04 2007
336 149.8 0.03 2007
336 177 0.02 2007
354 5.8 0.15 2007
354 5.8 0.14 2007
354 5.8 0.14 2007
354 25.2 0.14 2007
354 25 0.14 2007
354 24 0.14 2007
354 46.1 0.15 2007
354 45.7 0.14 2007
354 45.8 0.15 2007
354 77.3 0.15 2007
354 77.1 0.15 2007
354 76 0.16 2007
354 101.4 0.2 2007
354 101.4 0.22 2007
354 101.1 0.21 2007
354 123.1 0.15 2007
354 123.4 0.14 2007
354 123.1 0.15 2007
354 149.2 0.05 2007
354 175.1 0.03 2007
355 6.5 0.13 2007
355 24.9 0.13 2007
355 44.9 0.12 2007
355 60 0.15 2007
355 74.9 0.2 2007
355 84.7 0.22 2007
355 100.6 0.2 2007
355 114 0.17 2007
355 123.5 0.12 2007
355 134.9 0.08 2007
355 149.4 0.06 2007
355 173.9 0.02 2007
356 37.4 0.09 2007
29 6 0.16 2008
29 6.3 0.17 2008
29 5.8 0.18 2008
29 23.5 0.17 2008
29 24.5 0.17 2008
29 24.5 0.16 2008
29 45.8 0.16 2008
29 46.1 0.16 2008
29 45.7 0.17 2008
29 74.2 0.16 2008
29 74.4 0.17 2008
29 74.5 0.17 2008
29 99.7 0.17 2008
29 99.3 0.18 2008
29 99.7 0.16 2008
29 124.6 0.11 2008
29 124.9 0.12 2008
29 124.2 0.11 2008
29 150.5 0.06 2008
29 177.2 0.01 2008
30 8.3 0.2 2008
30 25 0.18 2008
30 44 0.17 2008
30 58.5 0.17 2008
30 75.9 0.18 2008
30 82.4 0.17 2008
30 98.5 0.18 2008
30 114.4 0.18 2008
30 122.4 0.18 2008
30 135.1 0.17 2008
30 148.3 0.09 2008
30 174.4 0.04 2008
54 7.1 0.07 2008
54 7.1 0.09 2008
54 7.4 0.06 2008
54 27.9 0.07 2008
54 27.8 0.07 2008
54 27.8 0.07 2008
54 46.2 0.09 2008
54 46.1 0.09 2008
54 46.4 0.09 2008
54 77 0.12 2008
54 76.8 0.12 2008
54 76.6 0.13 2008
54 102.2 0.21 2008
54 102 0.21 2008
54 102 0.21 2008
54 126.3 0.16 2008
54 126.3 0.16 2008
54 126.3 0.16 2008
54 151.7 0.06 2008
54 176.6 0.02 2008
56 7.4 0.08 2008
56 25.5 0.08 2008
56 45.1 0.09 2008
56 60.6 0.11 2008
56 73 0.11 2008
56 85.5 0.11 2008
56 99.8 0.13 2008
56 115.7 0.23 2008
56 126 0.24 2008
56 134.6 0.23 2008
56 151 0.1 2008
56 175.6 0.07 2008
148 7.7 0.04 2008
148 7.7 0.04 2008
148 7.5 0.04 2008
148 26.2 0.05 2008
148 26.3 0.05 2008
148 26.1 0.04 2008
148 46 0.05 2008
148 45.9 0.05 2008
148 46 0.05 2008
148 75.8 0.08 2008
148 75.7 0.08 2008
148 75.6 0.07 2008
148 101 0.16 2008
148 101 0.17 2008
148 101.1 0.18 2008
148 125.5 0.19 2008
148 125.5 0.17 2008
148 125.6 0.16 2008
148 150 0.06 2008
148 175.6 0.03 2008
150 7.2 0.04 2008
150 26.3 0.05 2008
150 45.5 0.06 2008
150 60.5 0.08 2008
150 75.5 0.1 2008
150 86 0.14 2008
150 100.5 0.19 2008
150 114.8 0.18 2008
150 124.3 0.16 2008
150 135.4 0.13 2008
150 150.7 0.09 2008
150 174.9 0.05 2008
177 9.3 0.07 2008
177 9.2 0.07 2008
177 9.2 0.08 2008
177 24.4 0.06 2008
177 24.4 0.07 2008
177 24.6 0.09 2008
177 44 0.07 2008
177 44.2 0.08 2008
177 44.1 0.07 2008
177 74.3 0.12 2008
177 74.3 0.13 2008
177 74.2 0.13 2008
177 99.4 0.2 2008
177 99.3 0.17 2008
177 99.2 0.18 2008
177 124.4 0.16 2008
177 124.3 0.18 2008
177 124.3 0.16 2008
177 149.5 0.07 2008
177 174 0.03 2008
179 6.3 0.05 2008
179 24.9 0.06 2008
179 44.4 0.08 2008
179 60.1 0.12 2008
179 75 0.09 2008
179 84.8 0.08 2008
179 100 0.14 2008
179 114.8 0.23 2008
179 124 0.17 2008
179 135.3 0.2 2008
179 150.6 0.08 2008
179 175.3 0.05 2008
208 8.3 0.07 2008
208 8.3 0.07 2008
208 8.4 0.07 2008
208 25.2 0.06 2008
208 25.2 0.08 2008
208 25.3 0.09 2008
208 44.8 0.1 2008
208 44.8 0.11 2008
208 44.7 0.13 2008
208 75.1 0.14 2008
208 75.2 0.17 2008
208 75 0.16 2008
208 101 0.23 2008
208 100.8 0.21 2008
208 100.9 0.21 2008
208 124.9 0.19 2008
208 125.2 0.16 2008
208 125.3 0.17 2008
208 150 0.08 2008
208 176.1 0.04 2008
210 6.4 0.07 2008
210 24.6 0.07 2008
210 45 0.07 2008
210 59.7 0.1 2008
210 75.9 0.16 2008
210 84.9 0.23 2008
210 100.5 0.25 2008
210 124.5 0.2 2008
210 124.5 0.14 2008
210 135.1 0.13 2008
210 149.7 0.09 2008
210 174.4 0.04 2008
229 6.1 0.07 2008
229 6.3 0.08 2008
229 6.2 0.08 2008
229 24.8 0.08 2008
229 24.8 0.08 2008
229 24.9 0.08 2008
229 43.5 0.13 2008
229 43.5 0.12 2008
229 43.7 0.11 2008
229 74.3 0.22 2008
229 74.3 0.21 2008
229 74.3 0.21 2008
229 100.3 0.23 2008
229 100.2 0.22 2008
229 100.1 0.26 2008
229 125.4 0.11 2008
229 125.5 0.11 2008
229 125.6 0.13 2008
229 150.2 0.04 2008
229 174.3 0.03 2008
231 7.1 0.09 2008
231 44.9 0.11 2008
231 59.5 0.13 2008
231 74.9 0.16 2008
231 84.6 0.21 2008
231 100.3 0.3 2008
231 114.3 0.24 2008
231 124.4 0.2 2008
231 133.9 0.18 2008
231 149.8 0.12 2008
231 174.4 0.07 2008
284 6.1 0.13 2008
284 6 0.12 2008
284 6 0.13 2008
284 24.6 0.13 2008
284 24.5 0.14 2008
284 24.5 0.13 2008
284 44.1 0.17 2008
284 44.4 0.16 2008
284 44.2 0.17 2008
284 74.5 0.35 2008
284 74.4 0.35 2008
284 74.3 0.33 2008
284 99.3 0.33 2008
284 99.3 0.33 2008
284 99.2 0.37 2008
284 124 0.21 2008
284 124 0.18 2008
284 124.1 0.15 2008
284 148.9 0.07 2008
284 174 0.02 2008
286 6 0.16 2008
286 25.1 0.16 2008
286 58.2 0.24 2008
286 74.8 0.33 2008
286 84.6 0.32 2008
286 100 0.31 2008
286 115.6 0.21 2008
286 124.7 0.14 2008
286 133.9 0.1 2008
286 151.4 0.05 2008
286 174.5 0.03 2008
335 10.2 0.27 2008
335 10 0.27 2008
335 10.1 0.23 2008
335 22.2 0.26 2008
335 22.3 0.27 2008
335 22.3 0.27 2008
335 43.5 0.24 2008
335 43.6 0.25 2008
335 43.3 0.23 2008
335 75 0.24 2008
335 75.7 0.25 2008
335 76.7 0.26 2008
335 100.6 0.35 2008
335 100.2 0.29 2008
335 100.2 0.35 2008
335 120.2 0.3 2008
335 121.8 0.27 2008
335 121.8 0.29 2008
335 147.5 0.1 2008
335 175 0.02 2008
337 5 0.16 2008
337 25.2 0.14 2008
337 45.2 0.19 2008
337 59.1 0.24 2008
337 75.1 0.27 2008
337 85.8 0.37 2008
337 100.2 0.36 2008
337 114.5 0.26 2008
337 124.2 0.14 2008
337 134.6 0.12 2008
337 149.1 0.07 2008
337 174.9 0.03 2008
20 6.3 0.13 2009
20 6.3 0.13 2009
20 6.6 0.12 2009
20 24.6 0.13 2009
20 24.7 0.13 2009
20 24.6 0.12 2009
20 45.2 0.14 2009
20 45.4 0.13 2009
20 45.3 0.14 2009
20 74.5 0.26 2009
20 74.2 0.29 2009
20 74.4 0.25 2009
20 99.9 0.25 2009
20 100 0.23 2009
20 99.6 0.26 2009
20 125.1 0.17 2009
20 125.4 0.19 2009
20 125.3 0.2 2009
20 150.4 0.12 2009
20 175 0.02 2009
22 5.2 0.15 2009
22 24.5 0.15 2009
22 45.6 0.15 2009
22 59.1 0.15 2009
22 73.5 0.14 2009
22 84.7 0.2 2009
22 100.9 0.32 2009
22 115.1 0.35 2009
22 125.2 0.17 2009
22 135.1 0.16 2009
22 149.6 0.06 2009
22 174.9 0.03 2009
48 6.9 0.08 2009
48 6.6 0.08 2009
48 6.7 0.08 2009
48 25.2 0.08 2009
48 25.4 0.08 2009
48 24.8 0.08 2009
48 45.7 0.08 2009
48 45.4 0.09 2009
48 45.4 0.08 2009
48 74.6 0.12 2009
48 74.4 0.12 2009
48 74.9 0.11 2009
48 99.6 0.2 2009
48 100 0.2 2009
48 100 0.17 2009
48 126.1 0.13 2009
48 125.8 0.16 2009
48 126 0.12 2009
48 150 0.04 2009
48 173.9 0.02 2009
50 5.9 0.09 2009
50 24.9 0.09 2009
50 44.3 0.12 2009
50 60.7 0.14 2009
50 75.3 0.12 2009
50 84.6 0.19 2009
50 100.2 0.26 2009
50 114.5 0.15 2009
50 124.3 0.09 2009
50 136 0.07 2009
50 150.2 0.06 2009
50 174.8 0.03 2009
118 5 0.06 2009
118 5 0.06 2009
118 5 0.06 2009
118 25 0.07 2009
118 44.7 0.08 2009
118 44.7 0.08 2009
118 44.7 0.08 2009
118 74.9 0.1 2009
118 75 0.1 2009
118 75 0.1 2009
118 99.8 0.28 2009
118 99.8 0.25 2009
118 99.8 0.27 2009
118 125.1 0.15 2009
118 125 0.14 2009
118 125.1 0.15 2009
118 150.1 0.06 2009
118 175.2 0.02 2009
120 5 0.06 2009
120 24.7 0.07 2009
120 44.7 0.07 2009
120 59.7 0.07 2009
120 75 0.07 2009
120 85 0.09 2009
120 99.4 0.13 2009
120 114.5 0.17 2009
120 124.2 0.22 2009
120 134.9 0.19 2009
120 150 0.12 2009
120 174.8 0.08 2009
147 7.3 0.06 2009
147 7.2 0.06 2009
147 7.2 0.07 2009
147 27.2 0.07 2009
147 27.3 0.07 2009
147 27.1 0.07 2009
147 46.7 0.1 2009
147 46.9 0.09 2009
147 47 0.08 2009
147 76.8 0.13 2009
147 76.8 0.14 2009
147 76.9 0.13 2009
147 101.8 0.24 2009
147 101.8 0.23 2009
147 101.9 0.25 2009
147 126.8 0.21 2009
147 126.8 0.19 2009
147 126.7 0.19 2009
147 151.7 0.1 2009
147 176.8 0.06 2009
149 5.3 0.06 2009
149 24.9 0.05 2009
149 45.3 0.08 2009
149 60.1 0.11 2009
149 75 0.13 2009
149 85.3 0.16 2009
149 100.1 0.21 2009
149 115 0.28 2009
149 125.1 0.24 2009
149 135.2 0.19 2009
149 150.6 0.17 2009
149 176.2 0.09 2009
184 7.9 0.05 2009
184 8 0.05 2009
184 8.2 0.05 2009
184 25.3 0.05 2009
184 25.1 0.06 2009
184 44.6 0.06 2009
184 44.6 0.07 2009
184 44.7 0.07 2009
184 74.4 0.15 2009
184 74.4 0.16 2009
184 74.4 0.15 2009
184 100.2 0.2 2009
184 100.3 0.18 2009
184 100.1 0.2 2009
184 125.8 0.21 2009
184 125.9 0.21 2009
184 125.9 0.23 2009
184 150.1 0.11 2009
184 175.3 0.07 2009
186 4.9 0.06 2009
186 24.5 0.06 2009
186 44.4 0.08 2009
186 59.6 0.12 2009
186 74.1 0.12 2009
186 84.8 0.16 2009
186 98.8 0.17 2009
186 113.9 0.18 2009
186 124.4 0.18 2009
186 134.5 0.13 2009
186 149.6 0.07 2009
186 173.7 0.03 2009
205 7.5 0.06 2009
205 7.6 0.06 2009
205 25 0.06 2009
205 25 0.06 2009
205 24.9 0.06 2009
205 45.1 0.08 2009
205 45.1 0.08 2009
205 45.1 0.1 2009
205 75.6 0.14 2009
205 75.6 0.14 2009
205 75.4 0.13 2009
205 100.1 0.21 2009
205 99.7 0.2 2009
205 99.9 0.2 2009
205 124.8 0.12 2009
205 124.8 0.13 2009
205 124.9 0.13 2009
205 150.2 0.04 2009
205 175.3 0.02 2009
207 8 0.07 2009
207 25.3 0.07 2009
207 45.5 0.09 2009
207 60.5 0.1 2009
207 75.2 0.18 2009
207 85.1 0.21 2009
207 100.5 0.21 2009
207 115.6 0.1 2009
207 125.7 0.05 2009
207 135.1 0.04 2009
207 149.6 0.04 2009
207 175.2 0.02 2009
230 8.2 0.1 2009
230 8.2 0.09 2009
230 8.3 0.09 2009
230 24.6 0.09 2009
230 24.6 0.09 2009
230 24.5 0.09 2009
230 45.9 0.14 2009
230 46.1 0.14 2009
230 46.1 0.15 2009
230 75 0.26 2009
230 75 0.25 2009
230 75 0.27 2009
230 100.5 0.29 2009
230 100.6 0.31 2009
230 100.7 0.3 2009
230 124.8 0.17 2009
230 124.5 0.19 2009
230 124.4 0.16 2009
230 151.3 0.09 2009
230 176 0.04 2009
232 6.5 0.07 2009
232 24.4 0.08 2009
232 44 0.1 2009
232 60.9 0.15 2009
232 74.5 0.17 2009
232 85 0.21 2009
232 100.3 0.25 2009
232 115.2 0.23 2009
232 124.7 0.14 2009
232 136.2 0.09 2009
232 149.8 0.05 2009
232 174.6 0.03 2009
267 5.3 0.06 2009
267 5.4 0.07 2009
267 5.4 0.06 2009
267 25.1 0.06 2009
267 25 0.06 2009
267 25.1 0.06 2009
267 44.6 0.07 2009
267 44.6 0.08 2009
267 44.6 0.07 2009
267 74.7 0.15 2009
267 74.7 0.14 2009
267 74.7 0.14 2009
267 99.8 0.24 2009
267 125.7 0.11 2009
267 125.5 0.1 2009
267 125.2 0.1 2009
267 150.2 0.03 2009
267 176.7 0.03 2009
269 5 0.07 2009
269 26.1 0.07 2009
269 44.9 0.09 2009
269 60 0.14 2009
269 76.7 0.21 2009
269 99.4 0.26 2009
269 114.6 0.23 2009
269 125.8 0.2 2009
269 134.8 0.2 2009
269 150.5 0.14 2009
269 173.9 0.06 2009
307 4.6 0.08 2009
307 4.6 0.07 2009
307 4.6 0.08 2009
307 23.9 0.08 2009
307 24 0.07 2009
307 24 0.08 2009
307 44.8 0.07 2009
307 44.7 0.08 2009
307 75.1 0.19 2009
307 75.1 0.19 2009
307 75.2 0.17 2009
307 99.3 0.23 2009
307 99 0.25 2009
307 99.4 0.27 2009
307 128.8 0.11 2009
307 127.8 0.13 2009
307 127 0.15 2009
307 149.6 0.03 2009
307 171.4 0.03 2009
309 5 0.09 2009
309 24.7 0.09 2009
309 44.1 0.11 2009
309 60.5 0.19 2009
309 74.9 0.24 2009
309 84.7 0.23 2009
309 101.6 0.28 2009
309 114.2 0.22 2009
309 124.9 0.12 2009
309 135.2 0.1 2009
309 149.6 0.06 2009
309 177.4 0.02 2009
343 4.6 0.12 2009
343 4.7 0.09 2009
343 4.7 0.12 2009
343 24.4 0.13 2009
343 24.4 0.12 2009
343 24.4 0.13 2009
343 44.3 0.13 2009
343 44.3 0.14 2009
343 44.3 0.13 2009
343 74.7 0.19 2009
343 99.8 0.23 2009
343 99.7 0.22 2009
343 99.9 0.21 2009
343 126.7 0.12 2009
343 126.7 0.12 2009
343 126.5 0.13 2009
343 151.6 0.05 2009
343 175.5 0.02 2009
345 4.7 0.1 2009
345 25.7 0.11 2009
345 45.5 0.12 2009
345 59.1 0.13 2009
345 75.2 0.16 2009
345 84.8 0.27 2009
345 99.5 0.24 2009
345 115.1 0.18 2009
345 125.6 0.13 2009
345 134.7 0.08 2009
345 149.7 0.04 2009
345 177.1 0.01 2009
70 4.9 0.09 2010
70 25 0.11 2010
70 45.5 0.1 2010
70 59.7 0.11 2010
70 74.9 0.11 2010
70 86.5 0.13 2010
70 100.3 0.17 2010
70 113.5 0.24 2010
70 124.9 0.29 2010
70 133.7 0.23 2010
70 152.1 0.09 2010
70 175.4 0.05 2010
96 4.7 0.11 2010
96 4.7 0.1 2010
96 4.7 0.1 2010
96 25.3 0.09 2010
96 25.3 0.1 2010
96 25.2 0.11 2010
96 44.1 0.12 2010
96 44.1 0.11 2010
96 44.2 0.1 2010
96 77.5 0.13 2010
96 77.4 0.12 2010
96 77.3 0.12 2010
96 99.1 0.15 2010
96 98.5 0.14 2010
96 98.4 0.14 2010
96 122.8 0.23 2010
96 123.3 0.2 2010
96 123.6 0.18 2010
96 150 0.06 2010
96 174.2 0.03 2010
98 5.4 0.09 2010
98 24.5 0.08 2010
98 45.4 0.12 2010
98 59.4 0.19 2010
98 74.9 0.22 2010
98 83.9 0.26 2010
98 99.1 0.29 2010
98 115.3 0.26 2010
98 126.1 0.29 2010
98 135.1 0.19 2010
98 151.2 0.16 2010
98 176.5 0.05 2010
138 5 0.08 2010
138 5 0.08 2010
138 5 0.09 2010
138 23.1 0.09 2010
138 23.1 0.08 2010
138 23.1 0.08 2010
138 44.3 0.1 2010
138 44.4 0.1 2010
138 44.5 0.12 2010
138 74.6 0.17 2010
138 74.4 0.18 2010
138 74.5 0.16 2010
138 100.4 0.27 2010
138 100.4 0.26 2010
138 100.4 0.25 2010
138 125.1 0.2 2010
138 125.1 0.2 2010
138 125.1 0.2 2010
138 150.2 0.12 2010
138 176.4 0.09 2010
140 5.5 0.08 2010
140 24.9 0.08 2010
140 47.5 0.09 2010
140 60.3 0.1 2010
140 74.1 0.11 2010
140 85.7 0.13 2010
140 100.5 0.17 2010
140 115.1 0.26 2010
140 124.5 0.35 2010
140 124.5 0.28 2010
140 135.5 0.24 2010
140 150.4 0.15 2010
140 173.7 0.07 2010
159 5.5 0.06 2010
159 5.5 0.07 2010
159 5.4 0.07 2010
159 25.1 0.08 2010
159 25.1 0.06 2010
159 25 0.07 2010
159 44.7 0.07 2010
159 44.6 0.08 2010
159 44.6 0.09 2010
159 75.5 0.16 2010
159 75.5 0.13 2010
159 75.4 0.15 2010
159 100.1 0.21 2010
159 127.4 0.23 2010
159 127.3 0.22 2010
159 127.1 0.22 2010
159 147.8 0.17 2010
159 180 0.05 2010
161 4.9 0.08 2010
161 23.8 0.08 2010
161 45.4 0.08 2010
161 59.7 0.12 2010
161 75.3 0.09 2010
161 84.9 0.11 2010
161 100.9 0.13 2010
161 113.5 0.37 2010
161 126 0.32 2010
161 134.6 0.22 2010
161 151 0.13 2010
161 175.4 0.08 2010
189 5.8 0.08 2010
189 5.8 0.09 2010
189 5.9 0.09 2010
189 25.8 0.09 2010
189 25.7 0.09 2010
189 25.7 0.08 2010
189 46.2 0.09 2010
189 46.2 0.09 2010
189 46.1 0.08 2010
189 75.5 0.15 2010
189 75.4 0.16 2010
189 75.3 0.15 2010
189 100.6 0.21 2010
189 100.5 0.22 2010
189 100.4 0.22 2010
189 125.5 0.23 2010
189 125.7 0.25 2010
189 125.5 0.24 2010
189 150.6 0.18 2010
189 175 0.06 2010
191 7.1 0.1 2010
191 25.5 0.11 2010
191 45.5 0.07 2010
191 60.5 0.14 2010
191 75.4 0.19 2010
191 85.2 0.23 2010
191 99.7 0.25 2010
191 124.8 0.26 2010
191 134.2 0.22 2010
191 149.4 0.08 2010
191 174.1 0.02 2010
219 6.2 0.07 2010
219 6.2 0.06 2010
219 6 0.07 2010
219 24.8 0.07 2010
219 24.8 0.07 2010
219 24.9 0.07 2010
219 45.1 0.09 2010
219 45.2 0.09 2010
219 45.1 0.09 2010
219 75.4 0.13 2010
219 75.3 0.13 2010
219 75.4 0.11 2010
219 100.2 0.21 2010
219 100.4 0.24 2010
219 100.2 0.22 2010
219 125.3 0.25 2010
219 125.3 0.26 2010
219 125.1 0.27 2010
219 151.2 0.19 2010
219 176.2 0.09 2010
221 4.6 0.07 2010
221 25.1 0.06 2010
221 45.6 0.11 2010
221 59.9 0.13 2010
221 75.2 0.18 2010
221 85.3 0.24 2010
221 100.1 0.29 2010
221 115.6 0.28 2010
221 125.1 0.25 2010
221 134.8 0.23 2010
221 150 0.17 2010
221 175.8 0.08 2010
246 6.6 0.07 2010
246 6.6 0.07 2010
246 6.6 0.08 2010
246 25.2 0.07 2010
246 25 0.07 2010
246 25 0.07 2010
246 45.1 0.09 2010
246 45.1 0.09 2010
246 45 0.09 2010
246 75.2 0.14 2010
246 75.2 0.14 2010
246 100.5 0.28 2010
246 100.5 0.26 2010
246 100.3 0.27 2010
246 124.7 0.16 2010
246 124.5 0.18 2010
246 124.5 0.17 2010
246 149.9 0.09 2010
246 176.9 0.02 2010
248 5.1 0.07 2010
248 24.9 0.08 2010
248 45.6 0.1 2010
248 60.3 0.15 2010
248 75.1 0.2 2010
248 84.9 0.26 2010
248 100.5 0.24 2010
248 115 0.13 2010
248 125.6 0.1 2010
248 135 0.07 2010
248 150 0.05 2010
248 175.2 0.03 2010
276 5.7 0.1 2010
276 5.7 0.09 2010
276 5.7 0.1 2010
276 24.7 0.09 2010
276 24.7 0.09 2010
276 24.5 0.09 2010
276 45.8 0.09 2010
276 45.8 0.1 2010
276 45.5 0.1 2010
276 76.1 0.2 2010
276 76.1 0.21 2010
276 76 0.22 2010
276 100.9 0.33 2010
276 100.6 0.34 2010
276 100.8 0.32 2010
276 125.8 0.19 2010
276 126 0.16 2010
276 126 0.15 2010
276 150.2 0.06 2010
276 175.3 0.03 2010
278 6.9 0.12 2010
278 25.7 0.11 2010
278 46.1 0.11 2010
278 61.2 0.18 2010
278 74.6 0.21 2010
278 85.6 0.33 2010
278 99.9 0.36 2010
278 116 0.29 2010
278 125.6 0.23 2010
278 135.6 0.16 2010
278 150.7 0.08 2010
278 175.6 0.04 2010
325 5.9 0.07 2010
325 5.7 0.07 2010
325 5.7 0.07 2010
325 25.3 0.09 2010
325 25.2 0.08 2010
325 25.2 0.09 2010
325 44.9 0.09 2010
325 44.8 0.11 2010
325 45 0.1 2010
325 75.5 0.14 2010
325 75.2 0.12 2010
325 75.2 0.15 2010
325 100.2 0.26 2010
325 100.3 0.25 2010
325 100.3 0.22 2010
325 126.1 0.22 2010
325 126 0.2 2010
325 125.6 0.18 2010
325 150.2 0.08 2010
325 175.3 0.04 2010
326 25 0.08 2010
326 44.5 0.1 2010
326 59.7 0.12 2010
326 75.1 0.15 2010
326 84.4 0.18 2010
326 100.2 0.28 2010
326 113.6 0.27 2010
326 124.3 0.25 2010
326 135.1 0.18 2010
326 149.6 0.09 2010
326 173.3 0.06 2010
9 7 0.15 2011
9 6.9 0.15 2011
9 6.7 0.15 2011
9 26.9 0.15 2011
9 26.5 0.15 2011
9 26.6 0.14 2011
9 46.4 0.15 2011
9 46.6 0.15 2011
9 46.2 0.12 2011
9 76.7 0.14 2011
9 76.6 0.15 2011
9 76.6 0.15 2011
9 101.6 0.17 2011
9 101.6 0.18 2011
9 101.4 0.18 2011
9 125.8 0.14 2011
9 125.7 0.14 2011
9 125.5 0.12 2011
9 149.6 0.05 2011
9 175.1 0.02 2011
29 6.8 0.07 2011
29 6.7 0.08 2011
29 6.7 0.07 2011
